,Corezn,Perimeterzn1,Perimeterzn2,Perimeterzn3,Perimeterzn4,CoreznDAT,Perimeterzn1DAT,Perimeterzn2DAT,Perimeterzn3DAT,Perimeterzn4DAT,MAT,Coolingcoil_Outtemp,Fan_outtemp,RAT,OAT
2006-02-02 13:00:00,23.998602392674222,25.37241206024777,23.99921886604993,23.64668395454051,23.40321751183365,12.77714343467619,12.77714343467619,12.77714343467619,12.77714343467619,12.77714343467619,21.099999999999998,12.062976496477344,12.777081259281156,25.653598946885424,21.1
2006-02-02 14:00:00,23.997901001655556,25.361704614593513,23.998764318551764,23.92884502831599,23.913754944803788,12.77666324154302,12.77666324154302,12.77666324154302,12.77666324154302,12.77666324154302,21.699999999999996,11.997217787907623,12.776453487275074,25.76606972751929,21.7
2006-02-02 15:00:00,23.998078411757163,24.65905870974552,23.998789731354094,23.996212712120474,23.988739396237943,12.776342305743928,12.776342305743928,12.776342305743928,12.776342305743928,12.776342305743928,21.699999999999996,11.94420075911022,12.77599298671413,25.733023544959575,21.699999999999996
2006-02-02 16:00:00,23.997756460350182,24.130980804289777,23.998624972459915,23.9984049473268,23.996245750292807,14.151561373762448,14.151561373762448,14.151561373762448,14.151561373762448,14.151561373762448,21.1,13.212949389214605,14.150962696947023,25.505359533839,21.1
2006-02-02 17:00:00,23.99903541997883,24.01697182226428,23.825473453763788,23.492292986286913,23.99955225545189,15.563792577636686,15.563792577636686,15.563792577636686,15.563792577636686,15.563792577636686,20.000000000000004,14.917638057020055,15.563562865098092,25.067466757599192,20.0
2006-02-02 18:00:00,23.876158353592928,24.0006816338924,23.152068327747013,22.810423865417903,23.506106957261075,15.556264221593192,15.556264221593192,15.556264221593192,15.556264221593192,15.556264221593192,18.299999999999997,15.0020580083856,15.555577543793115,24.50731873034328,18.299999999999997
2006-02-02 19:00:00,23.63132417845803,23.80006719495935,22.685652134508075,22.32253921493374,22.630162307931563,15.555562343250394,15.555562343250394,15.555562343250394,15.555562343250394,15.555562343250394,16.700000000000003,15.001738687984409,15.555562343250394,23.938913381882042,16.7
2006-02-02 20:00:00,23.380906883504153,23.41940814374642,22.293348531644355,21.95183983427622,22.108116172162887,15.555555024256638,15.555555024256638,15.555555024256638,15.555555024256638,15.555555024256638,16.1,15.001811147020279,15.555555024256638,23.526646945641318,16.1
2006-02-02 21:00:00,23.136680830452946,23.06608921179579,21.94655796202693,21.626864855831343,21.67461661065049,15.55555658882287,15.55555658882287,15.55555658882287,15.55555658882287,15.55555658882287,15.600000000000001,15.001457161972711,15.55555658882287,22.98901768025494,15.6
2006-02-02 22:00:00,23.932271933815795,23.803713708413145,22.658760961843193,22.246808658275057,22.62681980535825,22.445099991347327,22.445099991347327,22.445099991347327,22.445099991347327,22.445099991347327,22.445099991347327,22.445099991347327,22.445099991347327,22.445099991347327,15.0
2006-02-02 23:00:00,24.13880509276008,23.47894481682489,22.38011054873651,21.994150059148595,22.43011489457126,22.15883399833333,22.15883399833333,22.15883399833333,22.15883399833333,22.15883399833333,22.15883399833333,22.15883399833333,22.15883399833333,22.15883399833333,13.9
2006-02-03 00:00:00,24.146880723990307,23.211497423566936,22.17142832869378,21.785602544488643,22.268669427344577,21.880096281856,21.880096281856,21.880096281856,21.880096281856,21.880096281856,21.880096281856,21.880096281856,21.880096281856,21.880096281856,13.3
2006-02-03 01:00:00,24.083399473640984,22.93602799796513,21.951397792740856,21.581623963994392,22.0708176250289,21.772598614447983,21.772598614447983,21.772598614447983,21.772598614447983,21.772598614447983,21.772598614447983,21.772598614447983,21.772598614447983,21.772598614447983,12.2
2006-02-03 02:00:00,23.996161333871655,22.601416323771865,21.666137714058536,21.32686195561012,21.78333185197512,21.532517691891126,21.532517691891126,21.532517691891126,21.532517691891126,21.532517691891126,21.532517691891126,21.532517691891126,21.532517691891126,21.532517691891126,12.2
2006-02-03 03:00:00,23.872957176035143,22.272011651873225,21.397078972342996,21.093312774328286,21.515334686837033,21.336982266619817,21.336982266619817,21.336982266619817,21.336982266619817,21.336982266619817,21.336982266619817,21.336982266619817,21.336982266619817,21.336982266619817,11.7
2006-02-03 04:00:00,23.744022269949706,21.98718882048372,21.14926356280394,20.866499194889883,21.267414419629443,21.19305383319631,21.19305383319631,21.19305383319631,21.19305383319631,21.19305383319631,21.19305383319631,21.19305383319631,21.19305383319631,21.19305383319631,10.6
2006-02-03 05:00:00,23.666836121998067,21.671090220351353,20.872036807917215,20.613076119646234,20.988347599617793,20.9591952076999,20.9591952076999,20.9591952076999,20.9591952076999,20.9591952076999,20.9591952076999,20.9591952076999,20.9591952076999,20.9591952076999,10.0
2006-02-03 06:00:00,22.380161612246138,21.04028350897757,20.996582780054243,20.99039532389525,21.001791177562673,15.555553757806862,17.30809550371833,21.089444590048743,22.36363403162548,20.678496061451995,14.974809222417463,14.974809222417463,15.555553757806862,21.064861256259054,10.0
2006-02-03 07:00:00,22.244824660416143,21.00302723225229,21.00156882153388,20.998667666617997,21.000991651733585,15.555581948239446,16.413585224854735,17.810683412334626,21.49521098702028,20.539259797787725,14.981116481164614,14.981116481164614,15.555581948239446,21.04716333944919,10.0
2006-02-03 08:00:00,23.348628308757107,23.31054267620521,23.776149115359143,21.11934147170923,20.99984177871149,15.55567899144967,15.55567899144967,15.55567899144967,15.55567899144967,16.289615836139312,15.00195820218609,15.00195820218609,15.555551024768786,21.50280866294648,11.700000000000001
2006-02-03 09:00:00,23.874288094290062,23.969821375067916,23.98635791114593,21.842392436259992,21.492889099440173,15.550364334731515,15.550364334731515,15.550364334731515,15.550364334731515,15.550364334731515,14.952772979624465,14.952772979624465,15.549796579945259,22.56329379148498,13.900000000000002
2006-02-03 10:00:00,23.99559153238262,24.000027173281186,23.997347945329143,22.31763471068448,21.80863786266213,14.448022661952905,14.448022661952905,14.448022661952905,14.448022661952905,14.448022661952905,15.0,13.7413531994402,14.447883296235501,23.630275946330173,15.0
2006-02-03 11:00:00,23.99868442928489,24.436933158451062,23.999912350767772,22.753009060900244,22.066406363334156,12.779114906577488,12.779114906577488,12.779114906577488,12.779114906577488,12.779114906577488,17.199999999999996,12.104048712449044,12.778010260244193,24.33817072798487,17.199999999999996
2006-02-03 12:00:00,23.999052255496792,25.004603286238563,23.999552911592374,22.997334959557946,22.285189456260355,12.77888598823318,12.77888598823318,12.77888598823318,12.77888598823318,12.77888598823318,18.9,12.131507990474645,12.778132002779175,25.049848760557225,18.9
2006-02-03 13:00:00,23.997626459217734,25.46098159377017,23.998225244232312,23.54304879144881,23.36111201935043,12.777179013015985,12.777179013015985,12.777179013015985,12.777179013015985,12.777179013015985,20.600000000000005,12.060816570008285,12.777080010245012,25.552012006329047,20.6
2006-02-03 14:00:00,23.996391523173777,25.421371487239753,23.997461627303952,23.729256800868768,23.90799344935367,12.776230466530162,12.776230466530162,12.776230466530162,12.776230466530162,12.776230466530162,21.100000000000005,12.000052549144343,12.776065283631471,25.684596967604577,21.1
2006-02-03 15:00:00,23.998111545630568,25.047124187293416,23.998940159075147,23.887369595941408,23.983006883752857,12.77565372988824,12.77565372988824,12.77565372988824,12.77565372988824,12.77565372988824,21.100000000000005,11.92810517202937,12.775350380887797,25.72054675065855,21.1
2006-02-03 16:00:00,23.998388140783316,24.13688170653596,23.99911111486528,23.92469148871253,23.997403954566163,13.624918873684813,13.624918873684813,13.624918873684813,13.624918873684813,13.624918873684813,20.599999999999994,12.718647559528371,13.624124223860079,25.431667201155335,20.6
2006-02-03 17:00:00,23.99927204720751,24.018464531803797,23.782058542720343,23.3971300055155,23.99992114979983,15.561387386416495,15.561387386416495,15.561387386416495,15.561387386416495,15.561387386416495,19.4,14.907528264920408,15.561131898221422,25.08872985961012,19.4
